timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675687359390,8,HTTP Request Little 3KB,200,OK,Thread Group 1 1-6,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,8,0,0
1675687359431,27,HTTP Request Little 3KB,200,OK,Thread Group 1 1-17,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,27,0,0
1675687358264,1198,HTTP Request Large 20MB,200,OK,Thread Group 1 1-12,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,9,0,0
1675687359462,6,HTTP Request Little 3KB,200,OK,Thread Group 1 1-12,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,6,0,0
1675687359248,326,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-9,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,8,0,0
1675687359506,72,HTTP Request Little 1KB,200,OK,Thread Group 1 1-1,,true,,1284,111,20,20,http://192.168.33.4/1,72,0,0
1675687358714,1028,HTTP Request Large 16MB,200,OK,Thread Group 1 1-15,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,3,0,0
1675687359097,773,HTTP Request Large 10MB,200,OK,Thread Group 1 1-13,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,8,0,0
1675687358952,937,HTTP Request Large 10MB,200,OK,Thread Group 1 1-11,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,4,0,0
1675687359743,146,HTTP Request Little 3KB,200,OK,Thread Group 1 1-15,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,146,0,0
1675687359784,113,HTTP Request Little 2KB,200,OK,Thread Group 1 1-19,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,113,0,0
1675687359896,19,HTTP Request Little 3KB,200,OK,Thread Group 1 1-13,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,19,0,0
1675687359862,98,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-18,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,17,0,0
1675687360046,24,HTTP Request Little 2KB,200,OK,Thread Group 1 1-9,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,24,0,0
1675687359166,930,HTTP Request Large 10MB,200,OK,Thread Group 1 1-14,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,10,0,0
1675687359764,334,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-16,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,33,0,0
